Draw,Objective value,Solver converged,Initial top policy,Cumulative top policy,Affordability-oriented cumulative effort share,All seven final shortfalls below initial,Final mean remaining shortfall,Final affordability mean shortfall,Final nutrition mean shortfall,Final environmental mean shortfall,Environmental policy cumulative effort
493,68.97686219789344,True,Social protection policy,Infrastructure investment,0.8885156265428233,True,0.0314431088053515,0.061134478330127306,0.02007891640704651,0.02883748608155643,1.958526252380934
494,83.22363458658269,True,Social protection policy,Social protection policy,0.8409021735898626,True,0.07613584861687196,0.21564560560185975,0.03295693331142702,0.017872931245765118,3.2151183001901105
495,108.86796421917174,True,Social protection policy,Social protection policy,0.8661786453840074,True,0.06880203686949249,0.08832539504696979,0.139603314359946,0.012878419636307932,2.648260148327059
496,50.36245939389513,True,Social protection policy,Social protection policy,0.6741800417250268,True,0.05415500426112653,0.15074599410124306,0.03084794628441062,0.007948574528289162,5.054025612468078
497,56.768865515998115,True,Infrastructure investment,Infrastructure investment,0.8559438275564915,True,0.043568958338796246,0.06716256848756874,0.08008407069435769,0.005244715003860409,2.5170434983193597
498,88.45954864388162,True,Social protection policy,Social protection policy,0.8349733163954526,True,0.07015307199977992,0.1631693808366646,0.0682577865787567,0.014108584583808446,2.8477209895226925
499,68.17833720145089,True,Social protection policy,Infrastructure investment,0.7938739985258553,True,0.022802972891639663,0.03556262442735375,0.003699884868630876,0.040547895824754196,3.284186143187612
500,63.33703926015379,True,Social protection policy,Social protection policy,0.7232747148176552,True,0.0330145293314546,0.05783402988017694,0.05266159946851767,0.0050552233113964895,4.647274356203713
501,58.582943580249406,True,Social protection policy,Social protection policy,0.7852876462028234,True,0.042005516734022814,0.1052056187797406,0.03511149187683604,0.006702197912503205,4.135305924340142
502,97.61082694679945,True,Social protection policy,Infrastructure investment,0.8535712859371111,True,0.02358988300442194,0.0630161022349991,0.00919583639675059,0.010352651883727103,2.964560645064101
503,79.29780042590725,True,Infrastructure investment,Infrastructure investment,0.862677006062298,True,0.03686927891304835,0.02129292191370996,0.09911173010263541,0.008637824179323857,2.608373323189831
504,88.68555342815043,True,Infrastructure investment,Infrastructure investment,0.8120734328692047,True,0.04143336545541609,0.06319602810983138,0.07007808084940398,0.011742670134720933,3.595239148985583
505,94.25111973231749,True,Environmental and research-oriented policy,Environmental and research-oriented policy,0.6243786061350667,True,0.06819358868339241,0.1743538293403769,0.057629023179257444,0.006694707872239081,7.18537869385045
506,71.79535705937025,True,Infrastructure investment,Infrastructure investment,0.8645810173595612,True,0.04089114163651445,0.0362272342857588,0.10162199003468264,0.005269771407359139,2.3668662096520365
507,73.0457748441089,True,Social protection policy,Social protection policy,0.724317365281149,True,0.04124747294786767,0.14005862619665177,0.0,0.004307529120885056,5.372781054666277
508,55.569463415740536,True,Social protection policy,Social protection policy,0.8092715260642789,True,0.05910367175491401,0.14441253085172212,0.041676881755575546,0.020773438534901392,2.930059127594175
509,61.97025770617658,True,Social protection policy,Infrastructure investment,0.8966401519531911,True,0.04092093239628767,0.09652127970204583,0.019334526839389077,0.027367456845571923,1.9033415051935607
510,100.70023195011049,True,Social protection policy,Infrastructure investment,0.8218141923866812,True,0.0331729064158031,0.08534384849094723,0.029739275652764352,0.0010220483115992718,3.9777669407380514
511,102.61687118008749,True,Social protection policy,Infrastructure investment,0.886583933739584,True,0.04192457945350272,0.09247382172274798,0.040803649184108726,0.01345855718040282,2.4026376390266724
512,89.75681438885933,True,Social protection policy,Social protection policy,0.829577139185202,True,0.05083105703659389,0.11331373147967483,0.05539745492332104,0.009197513225082707,3.9413128942634286
513,57.61919567517134,True,Social protection policy,Social protection policy,0.8368548612152231,True,0.05126655828384729,0.09175855167940783,0.06673995992846898,0.020934442385588697,2.5487934239834007
514,80.756470404312,True,Social protection policy,Social protection policy,0.7896680443407195,True,0.04839764795420095,0.040284860268443135,0.12148583154690007,0.007621076024360129,4.601151575805319
515,100.54437329289362,True,Social protection policy,Social protection policy,0.8259852087830206,True,0.044267218460273865,0.10671106923967016,0.03568815318775992,0.01253604218352844,3.760999024255915
516,83.65060707736464,True,Social protection policy,Social protection policy,0.7771302745591132,True,0.02354405881989332,0.04011213050419993,0.034962990668659044,0.007329084696767643,4.89343633097641
517,100.24920661778462,True,Social protection policy,Social protection policy,0.8192870841914832,True,0.07634290792447404,0.1601301255987116,0.09061705622746441,0.016452995909483126,3.4135168012728423
518,79.5905937162245,True,Social protection policy,Infrastructure investment,0.7791459461144379,True,0.07725603466874582,0.1655558011534075,0.09454998890888078,0.010290331278322074,3.8568678061685526
519,78.08621696212286,True,Social protection policy,Social protection policy,0.889641280993311,True,0.036011351109509884,0.0931720954678048,0.02701852136240146,0.00584911205307833,2.3591579313673394
520,89.20583834226926,True,Social protection policy,Social protection policy,0.840882582161724,True,0.06496959804346654,0.14372605550842976,0.07959328044188008,0.004074257201823042,3.2881863001792464
521,106.66705668103339,True,Social protection policy,Social protection policy,0.8294640213061723,True,0.07637055191518452,0.1873381050229851,0.05527160165137013,0.024687225028790616,4.116540543660987
522,105.43797759124963,True,Social protection policy,Infrastructure investment,0.799810152361584,True,0.027106565899189788,0.07724088950902563,0.010939267044681511,0.006692824093457117,4.540723137307267
523,110.84135595796793,True,Infrastructure investment,Infrastructure investment,0.763808093795222,True,0.015290112135660712,0.03097606256820784,0.017902576667501113,0.004636753239103536,5.076151233441474
524,58.56459245456437,True,Social protection policy,Social protection policy,0.8808510982763721,True,0.03939752398864401,0.10120163817170225,0.022212270517866173,0.014477425270685622,1.907999776018376
525,87.52576905429686,True,Social protection policy,Social protection policy,0.8271990217217002,True,0.09334835853341834,0.19905634277615547,0.10106490350706526,0.026598008583743477,3.103297846469492
526,83.38530260565393,True,Infrastructure investment,Infrastructure investment,0.8621904905011624,True,0.020436594522696822,0.04625903847539414,0.013807264191932234,0.011461778162112496,2.511199503883725
527,58.51887606079062,True,Social protection policy,Social protection policy,0.910188166144125,True,0.05107698539841582,0.12300542324187538,0.03508194946788945,0.02068207618469053,1.4583466604437259
528,84.62967663089577,True,Social protection policy,Social protection policy,0.8631426381794691,True,0.08296844237693311,0.17806207923000927,0.09592401588556765,0.01640345320368894,3.2947815960271183
529,102.90237858519136,True,Social protection policy,Infrastructure investment,0.7792339113035648,True,0.03243630434411246,0.09939659696738401,0.01199553996111391,0.0021349282758956895,4.735508792648982
530,111.54619686354062,True,Social protection policy,Infrastructure investment,0.7563202683556725,True,0.08926628465507964,0.16206156308498398,0.14232018674366576,0.008050246464128968,5.67891200076753
531,105.71839569597154,True,Infrastructure investment,Infrastructure investment,0.8142763599009303,True,0.011726418501649674,0.03057293038858344,0.004593626080042712,0.0058759082871477075,4.079990611647659
532,86.42594454022971,True,Social protection policy,Social protection policy,0.7964855565259628,True,0.0169105359409503,0.027537573495674317,0.030361125693474045,0.001288176604177696,4.391898277030446
533,81.38394516460966,True,Social protection policy,Social protection policy,0.7804535058565862,True,0.06923849058166284,0.18705314708750648,0.041519310793291186,0.013762259155022286,3.7556556500428617
534,117.22846100465866,True,Social protection policy,Social protection policy,0.7514547930574704,True,0.09448234053070752,0.24107463424483405,0.0892941368513257,0.00031942076131658004,5.869385925247973
535,96.54543307057926,True,Social protection policy,Social protection policy,0.70456643807513,True,0.06572964822630535,0.1606173095697894,0.05469272379821788,0.01474373542406146,5.6481169156793465
536,62.56291242670494,True,Infrastructure investment,Infrastructure investment,0.8816480086857723,True,0.02337975443198621,0.03395776869803746,0.01779748505363743,0.03007388676027685,2.060828244194537
537,69.24648559911236,True,Social protection policy,Social protection policy,0.8491366166540054,True,0.05115747707319196,0.09180729192125003,0.061563529315065424,0.025680348519856386,2.373117410050871
538,69.3488688140371,True,Social protection policy,Social protection policy,0.8153393983795005,True,0.03508760163487408,0.0915484145996488,0.022785015100432404,0.008473176021978085,4.075062845502063
539,72.95798123807495,True,Social protection policy,Infrastructure investment,0.7548091537359098,True,0.04726579246812903,0.142238002197423,0.020961736948572063,0.002230534492456561,4.9999746478292355
540,56.71825370294268,True,Social protection policy,Infrastructure investment,0.8385943183686324,True,0.06383585600452873,0.1447947346295675,0.05383441556297397,0.024796345823309113,2.65713515610291
541,53.08769559058374,True,Social protection policy,Infrastructure investment,0.8769978805981284,True,0.06182465325404209,0.12000227740790825,0.06925227817719481,0.02713173080404427,1.7417385200043114
542,94.72350729895325,True,Social protection policy,Social protection policy,0.7641703933464867,True,0.04357656261023807,0.06895807712094415,0.045963690477710706,0.03759620153717838,4.6764569230896695
543,114.8372554141285,True,Social protection policy,Infrastructure investment,0.7640956551114196,True,0.023326119182181138,0.024297919826762326,0.05207272543454389,0.005270771876327768,6.483255165525397
544,77.27299161516878,True,Social protection policy,Infrastructure investment,0.7360259543777183,True,0.03282008336753217,0.06993676892068079,0.02686844431562363,0.018065078550058178,5.870491097877849
545,111.84452965684942,True,Social protection policy,Social protection policy,0.8419117969309291,True,0.0678839549080976,0.17944336871017297,0.0441886205507791,0.013961852917389488,3.5310773429399966
546,69.87293837645828,True,Social protection policy,Infrastructure investment,0.77807496033475,True,0.06513866367780272,0.1575461956308195,0.051782915359847026,0.01865621188164296,4.1061216086966175
547,92.39727728714597,True,Social protection policy,Social protection policy,0.8358273612806053,True,0.03869125470952756,0.09499719816379315,0.03852938513671178,0.0018928081828415363,4.0674465217349915
548,80.33020898778472,True,Infrastructure investment,Infrastructure investment,0.8678356228338128,True,0.030859874553519358,0.05423289208545412,0.03470544053636604,0.019071228315497596,2.922236307934102
549,86.37644527729827,True,Social protection policy,Infrastructure investment,0.9164518054167058,True,0.05764693136854856,0.1628224191929003,0.023089041353154982,0.015852799243864683,1.6548721141322196
550,97.38107379078288,True,Social protection policy,Social protection policy,0.8690560966789852,True,0.06002363982427555,0.11469331443974978,0.08582977147732063,0.009559653467893989,2.839425900971552
551,94.64298028977362,True,Social protection policy,Social protection policy,0.8008366116097609,True,0.07851354186221039,0.11253115718907203,0.0914442994635043,0.07082193986516004,4.3826113789957555
552,76.86227385205292,True,Social protection policy,Infrastructure investment,0.7633209675943339,True,0.034268006746148244,0.06773872375658546,0.04148649253107678,0.010712807323856613,4.276599077386366
553,76.41496057677703,True,Social protection policy,Social protection policy,0.820246721164501,True,0.0845547445351306,0.158876832065532,0.13516361971290597,0.0019011540945191169,3.986267911019689
554,119.75025209879371,True,Social protection policy,Infrastructure investment,0.857400856466141,True,0.0729829926413228,0.0983361110845945,0.14003851308835624,0.017065850071679024,2.9658321399201757
555,103.64269849246595,True,Social protection policy,Social protection policy,0.7945578201693767,True,0.03713633007481792,0.08334627432990638,0.023719671365007855,0.02291120956694849,3.9753100372504684
556,95.94610377852192,True,Social protection policy,Infrastructure investment,0.7986096669654179,True,0.023738457282800624,0.039381371874079085,0.02094792257804634,0.022755306037676754,4.276110135423436
557,92.77658181436342,True,Social protection policy,Social protection policy,0.7702404530482547,True,0.1133591954697878,0.18820635214529202,0.20719488836666122,0.0013559436323040547,5.10954293661824
558,99.71808310786598,True,Social protection policy,Infrastructure investment,0.8286445614675563,True,0.023088110612531052,0.051016187607448416,0.02956619859391929,0.00022600094249098507,4.137797004319759
559,94.7792757244214,True,Social protection policy,Infrastructure investment,0.7994955323953117,True,0.023078590598814418,0.059425698227702495,0.01401379956760962,0.007335569300538344,4.37571197126948
560,76.84125958755861,True,Social protection policy,Social protection policy,0.8976654028449973,True,0.11004061708100199,0.221920383500194,0.15698485523075634,0.006236921052556632,1.8951824655125993
561,112.58807923718543,True,Social protection policy,Social protection policy,0.8637832943859058,True,0.08100726454625247,0.21333034312760157,0.05215684713330271,0.018038235650979326,3.6045789985172143
562,117.43892448718043,True,Social protection policy,Infrastructure investment,0.7945057089856755,True,0.101762605297383,0.10736965863233272,0.22333496769320682,0.02546449221530095,5.294260508931664
563,121.99215900762992,True,Infrastructure investment,Infrastructure investment,0.8745756233004525,True,0.020685994297409988,0.05423133612814712,0.014022964824083717,0.004146679088704121,3.612964084019795
564,120.98028567298955,True,Social protection policy,Infrastructure investment,0.875937095117597,True,0.08923124971898029,0.17761698262612502,0.09361758202968895,0.041074809360617,2.839482458034396
565,104.44434723661004,True,Social protection policy,Infrastructure investment,0.775301038908954,True,0.13485424236267013,0.3963419694700391,0.05653254348602538,0.01911533531328101,4.915093042135171
566,71.49794679695117,True,Social protection policy,Social protection policy,0.8554858117038467,True,0.05285510724006488,0.12515003519169,0.02745164702581193,0.032391193122725176,2.895359647723843
567,87.49993667742285,True,Social protection policy,Social protection policy,0.7203297227617305,True,0.02275217608717006,0.05050039899619735,0.020260629797579144,0.00887158751131871,4.899589410406539
568,62.98972990856891,True,Social protection policy,Social protection policy,0.8076008340705988,True,0.088446629317898,0.2553667030492065,0.05088519308509776,0.003311306478338716,3.4625978832292392
569,98.44741447707301,True,Infrastructure investment,Infrastructure investment,0.8865924564786483,True,0.06612257600616624,0.09377260917359309,0.13267812598437845,0.004978280863610296,2.7446634184106524
570,124.41991262571091,True,Social protection policy,Infrastructure investment,0.7591834759017043,True,0.007722521443159491,0.02235994887464987,0.0,0.004668876176408349,5.679700945680722
571,91.18403596247484,True,Social protection policy,Infrastructure investment,0.8742862445605625,True,0.011472733351378005,0.02864835782462516,0.005030571388454086,0.006475637516743772,2.590251654771859
572,77.65761455321915,True,Social protection policy,Social protection policy,0.8431217995845564,True,0.038959662263329156,0.08913947443318793,0.030985341387760768,0.01623400210070336,2.701125085845596
573,103.11355283676458,True,Social protection policy,Infrastructure investment,0.8537254288857322,True,0.12619180341915012,0.23718097181670772,0.19053673867986598,0.013953601470451694,3.291100420575536
574,62.926307350482446,True,Social protection policy,Social protection policy,0.7924710867146665,True,0.08838761650848505,0.16167585342513957,0.14234948780770418,0.005331316546853933,3.6520690864016445
575,91.37499833876622,True,Social protection policy,Social protection policy,0.7672195428682606,True,0.08229969831191301,0.13840168086708066,0.1321153852722462,0.017531877952368713,4.588306534936166
576,68.1673851222822,True,Social protection policy,Infrastructure investment,0.8384048370776784,True,0.057003994507299975,0.13699710798654519,0.0533587967224074,0.009158076066597319,2.681272416176054
577,76.95514655420119,True,Social protection policy,Social protection policy,0.6939896125680047,True,0.03207990174305386,0.0734066066140433,0.03519217720160028,0.003680872285044934,5.607860316708251
578,92.13336909767699,True,Social protection policy,Social protection policy,0.7977755920832083,True,0.06080138824069593,0.08342511294910504,0.11725275473511632,0.012126991158214404,4.257944233737102
579,49.40356537064972,True,Social protection policy,Social protection policy,0.7970895362612399,True,0.024771340130044915,0.0417793816277372,0.028919507211354,0.016000801616066,3.337073795788367
580,61.491487419270456,True,Social protection policy,Social protection policy,0.8133445636475143,True,0.05359310407735628,0.16493113576348867,0.02191593637373923,0.0007287921335190489,3.271559173725251
581,68.57561823657133,True,Infrastructure investment,Infrastructure investment,0.7749913223626947,True,0.03389284121710704,0.07049306775445163,0.03957745682497271,0.008554419680450301,4.500419603249817
582,80.97958914869017,True,Social protection policy,Social protection policy,0.809065092960542,True,0.06033845953313193,0.1435047469446259,0.056449476610021754,0.011230384811314116,3.4089256227313514
583,62.281353523427875,True,Social protection policy,Social protection policy,0.7618691545950432,True,0.04886654321797595,0.09376404007710865,0.07411665377322174,0.0031522074125854144,4.42274460368338
584,94.35784412649446,True,Social protection policy,Infrastructure investment,0.90088513582831,True,0.037533495586289094,0.07025454296329059,0.03748230609613579,0.023630385492585445,1.9231671190176978
585,98.91285954596059,True,Infrastructure investment,Infrastructure investment,0.8672146716259762,True,0.0077022655555359365,0.017625177571581663,0.0,0.009332751872794115,2.956508433637518
586,80.63892459651231,True,Social protection policy,Social protection policy,0.8746741587633514,True,0.11452296500879357,0.2360927366222674,0.14883342224439744,0.015904218664112665,2.228787749894126
587,73.43687243810555,True,Social protection policy,Social protection policy,0.7641007108589597,True,0.06211109308637915,0.14153358061219873,0.0638368716508042,0.012018373539324112,4.207830804626993
588,65.64761679732561,True,Social protection policy,Social protection policy,0.8729570702000321,True,0.039091461615095455,0.044769606173876764,0.08355078065631372,0.0084997288226436,2.02696833710096
589,78.94986778490002,True,Social protection policy,Social protection policy,0.7689441994261087,True,0.09725930518877841,0.2138804837637786,0.11321007046037879,0.013317013936567021,4.543125641609119
590,70.05386578793271,True,Social protection policy,Infrastructure investment,0.7749635476292098,True,0.0663205924155416,0.1830667946026952,0.04234326494150481,0.006712013910195616,4.245974012050805
591,87.37984464702441,True,Social protection policy,Infrastructure investment,0.794533749678862,True,0.05199988271983636,0.0791601750366498,0.08792545418682834,0.01491396029594913,3.2883800498314066
592,96.89739489579382,True,Social protection policy,Infrastructure investment,0.8299272124517911,True,0.05247345223727461,0.06514255306672434,0.10317583216290349,0.015338697600833319,3.419923929722526
593,88.22121778292147,True,Social protection policy,Social protection policy,0.850395889124766,True,0.07711121400139286,0.1367297350777782,0.11547827983971293,0.01768123408738389,3.015017992228021
594,105.66396841992713,True,Infrastructure investment,Infrastructure investment,0.8644260696857874,True,0.02290653821828415,0.03585762761577371,0.01823498168947868,0.026080274458742128,3.052808730068989
595,113.25055294392786,True,Social protection policy,Infrastructure investment,0.7994703359243125,True,0.04236476448972572,0.07306763039489061,0.06946409229936368,0.005744953019785726,4.7875020415564435
596,59.16726468918039,True,Social protection policy,Social protection policy,0.7949236275137157,True,0.03564760354452075,0.021062941681275815,0.10040799567819003,0.0032956750463567636,3.406158197356866
597,90.1220838497065,True,Social protection policy,Social protection policy,0.7134275821585435,True,0.06976174847085514,0.07931484745564799,0.16148732337350208,0.0033639488188429573,5.062731706115668
598,108.83285445573111,True,Social protection policy,Social protection policy,0.8340146552829469,True,0.08097970899870974,0.18241158426136717,0.09454689761037416,0.006470499623742736,3.8311454906597353
599,99.76881154451908,True,Social protection policy,Social protection policy,0.7528533864709634,True,0.04855538991889078,0.08463020531978693,0.07034464069749846,0.014969018698832326,5.0757357376038215
600,61.61267099809633,True,Environmental and research-oriented policy,Infrastructure investment,0.7155962515558921,True,0.051896577776171945,0.1242047113858884,0.050425063290962746,0.007008247539750656,4.840145971611204
601,63.31090660555392,True,Social protection policy,Infrastructure investment,0.7920226072169216,True,0.035129183410977705,0.05355646483123111,0.06386360175343542,0.005532075353755439,3.5994480996440488
602,146.8155781105095,True,Infrastructure investment,Infrastructure investment,0.7825875777525614,True,0.06002913374412485,0.006086663014278293,0.1784394843884387,0.025575820701719987,5.652096512857528
603,67.32303374304203,True,Infrastructure investment,Infrastructure investment,0.8575882793336875,True,0.06665717355320243,0.13996930237998384,0.08190794533247481,0.011422859723749831,3.0015566063244954
604,116.43402848489899,True,Social protection policy,Infrastructure investment,0.7914997339397016,True,0.08099564495676558,0.2070523984615379,0.06065319815842696,0.01577916072871466,4.719331403659542
605,86.16932088534858,True,Social protection policy,Social protection policy,0.7866640562166768,True,0.04659529152502349,0.090595623080927,0.0574552447907547,0.015032652465900492,4.3630493881817225
606,122.66334565979295,True,Social protection policy,Infrastructure investment,0.8650033834370987,True,0.027411098821501438,0.0895320404087867,0.0,0.006406805466468317,3.346915839843693
607,60.097729592423136,True,Infrastructure investment,Infrastructure investment,0.8574658888297714,True,0.04852395537483937,0.10311315723906361,0.04991402992603078,0.016806656646843374,2.253657119215514
608,83.09435591120216,True,Social protection policy,Social protection policy,0.7952352562311854,True,0.04643057864953811,0.025048671985395787,0.10283796366759979,0.03462038962038781,3.195315800751288
609,123.21251135192709,True,Social protection policy,Infrastructure investment,0.8040923745402667,True,0.0789540438173396,0.1296864098357522,0.1394399763196017,0.0072127672053347025,4.676737272239461
610,98.77639626311048,True,Social protection policy,Social protection policy,0.853131821973887,True,0.11264534188315882,0.19970600571407593,0.15850364341123285,0.03604904746574711,2.587993831552337
611,73.78299907796739,True,Social protection policy,Social protection policy,0.7304063012160626,True,0.06912093671672068,0.17710360209634624,0.0557053156118843,0.009114360800291835,4.967096038176907
612,76.2336591693079,True,Social protection policy,Infrastructure investment,0.8401910174438598,True,0.029558909834394693,0.049087670586778875,0.04608092597999913,0.00828758785360343,3.217123073432501
613,86.47693002176149,True,Social protection policy,Social protection policy,0.8218203554165975,True,0.12926006985514096,0.1766855039089843,0.2712560848612746,0.004468655722734416,4.1732119186483185
614,116.41162623474008,True,Infrastructure investment,Infrastructure investment,0.7472489928482419,True,0.04914665947724882,0.033793927070580265,0.03656614021407145,0.10165324088571914,5.781995257041127
615,74.36382134294288,True,Social protection policy,Social protection policy,0.7189227938962813,True,0.019349748199861374,0.05898170840836514,0.006156400071069823,0.002586010220079843,5.578974297354723
616,88.02164131983452,True,Social protection policy,Social protection policy,0.862115128055852,True,0.08238111840525998,0.204988406796358,0.07049391607962141,0.012851591542430547,2.6389894290022533
617,109.10475268904416,True,Social protection policy,Infrastructure investment,0.8589159794696442,True,0.054941236636572945,0.08738163528778176,0.08101960925476803,0.023893083685455507,2.72887166616436
618,106.06888431868714,True,Social protection policy,Infrastructure investment,0.8053077629160238,True,0.03598367377819053,0.06380784263854744,0.05910337603307858,0.0030316395520408393,4.251704083448795
619,96.64418944486282,True,Infrastructure investment,Infrastructure investment,0.8824277553654709,True,0.038570195125063926,0.05463191475007212,0.06623499933820459,0.014128768849447033,2.5567918873459363
620,98.57523852196618,True,Social protection policy,Infrastructure investment,0.7976022764742957,True,0.01755222487706981,0.04475905318833395,0.012034083910732352,0.004639649970678034,3.8691445568180844
621,109.04016411160643,True,Infrastructure investment,Infrastructure investment,0.8314599777177061,True,0.05692903636418105,0.10034571514092755,0.08348998456245615,0.01541592757124996,3.9452433002599454
622,90.9584660906816,True,Social protection policy,Social protection policy,0.7648977898194944,True,0.0320868593814763,0.03882496467624669,0.05723028272139985,0.016248760437520493,4.642027462547825
623,105.97207947044467,True,Social protection policy,Social protection policy,0.766237534241215,True,0.03210051751696343,0.08151075300256394,0.025918178221319477,0.004922880085488607,5.179093639676347
624,73.62459352334406,True,Infrastructure investment,Infrastructure investment,0.8767825488318557,True,0.08158385153395882,0.08158754108922228,0.17667047706525935,0.027285462214374216,1.9924734708067384
625,99.14070379741328,True,Social protection policy,Infrastructure investment,0.8271741834311697,True,0.07057926248099998,0.17285935851165457,0.03182243631699233,0.04234562385485305,3.6418622155447644
626,75.96495778994449,True,Social protection policy,Infrastructure investment,0.8645002794233584,True,0.04461617070980601,0.14674963573778732,0.00542775956059624,0.0039792021859374645,2.599619101592023
627,109.28370089435236,True,Social protection policy,Infrastructure investment,0.8220037308303102,True,0.0316132789585195,0.08357592861067686,0.018083792114159447,0.00898675562998194,4.2035177534396
628,88.98436353606394,True,Social protection policy,Social protection policy,0.7552632596859183,True,0.025441591286061264,0.058902759814283945,0.018677159818449418,0.01146564986848106,5.211339332749752
629,85.93204668503695,True,Social protection policy,Social protection policy,0.756301142274839,True,0.056492534064691444,0.1582050371406361,0.025211511366851513,0.014307320718932412,4.004277831240292
630,100.70085000117271,True,Social protection policy,Infrastructure investment,0.7519674440894675,True,0.05117949698882128,0.046017668421962254,0.1306549806353493,0.002455590403562899,4.962003007067768
631,96.77938550687409,True,Social protection policy,Social protection policy,0.8492571589326722,True,0.05763122880261819,0.14038880702437423,0.025957876307404426,0.035362617477385,2.975319506935151
632,93.3832172019082,True,Social protection policy,Social protection policy,0.7470751902614585,True,0.03824821332039235,0.0877569336484707,0.033004313616330494,0.013107499356572017,5.412600191272045
633,44.12582545012624,True,Infrastructure investment,Infrastructure investment,0.8581389876096444,True,0.016626667962288736,0.0236727354256413,0.017316487784298062,0.017204114658071208,2.11160079496767
634,117.56633032247616,True,Social protection policy,Social protection policy,0.8081381374501015,True,0.05988481088545829,0.11827544464883955,0.06643138215480993,0.02489001129545454,4.970660671223131
635,120.19514804601744,True,Infrastructure investment,Infrastructure investment,0.7512206166798013,True,0.048036346852536105,0.08832254465316935,0.07687839224304982,0.002926277087657206,5.416364143145418
636,68.21103844809853,True,Social protection policy,Social protection policy,0.7804526733287648,True,0.051736361532713646,0.08863067516829493,0.08773451491844997,0.004712075277752845,3.905778979278662
637,121.46492553217416,True,Social protection policy,Social protection policy,0.8656591472894655,True,0.08385472028283755,0.2513473371576518,0.027295827963102537,0.014848355869177113,2.8831260101306397
638,110.93219490750937,True,Social protection policy,Social protection policy,0.7501040179911833,True,0.05509745697284226,0.13783386986686508,0.04825885018626419,0.006748379351818656,6.395186921980426
639,86.00915620531487,True,Social protection policy,Social protection policy,0.8554757006773952,True,0.032497527062295674,0.09036416797354146,0.010183420774219187,0.013193755970274189,2.757976790605499
640,97.56366952293872,True,Social protection policy,Social protection policy,0.8859728953801999,True,0.0285079044477253,0.0592489678370709,0.028679159775124363,0.011849537954843274,2.61153902086618
641,53.2324093267975,True,Infrastructure investment,Infrastructure investment,0.8781272734832842,True,0.05931788771877196,0.11496800502924753,0.07899896964409525,0.013645632342359076,2.1749913318953444
642,69.16596189602384,True,Social protection policy,Social protection policy,0.7657426798805618,True,0.04662785735663856,0.0912225269603349,0.06740933885779743,0.004565634930102633,4.211314852634802
643,61.76473541541555,True,Social protection policy,Social protection policy,0.784717246660328,True,0.041928387934194046,0.027194435859854982,0.07529933081218876,0.04425559109763541,3.2645211408766364
644,69.74126182469529,True,Social protection policy,Social protection policy,0.8518182369766432,True,0.04170938834548129,0.09564411199635581,0.0157926705161911,0.03454607669663763,2.658103552660843
645,112.5164612553465,True,Infrastructure investment,Infrastructure investment,0.8360754024840112,True,0.08541860392381584,0.1514664484294601,0.1414056463517085,0.006093018952186821,3.708639026471722
646,87.33484140766787,True,Social protection policy,Infrastructure investment,0.8705317320529457,True,0.007353952687750532,0.021230215557185572,0.0,0.00450861884994129,2.5950606490124257
647,61.626325630288164,True,Infrastructure investment,Infrastructure investment,0.7376569241011534,True,0.024547677424134145,0.015720361347905887,0.06466240567716502,0.005534103959398601,4.572877138065165
648,77.45385261791712,True,Social protection policy,Social protection policy,0.8218175627478651,True,0.04477914235860062,0.10912504601348019,0.01835257032723403,0.029249381914387952,2.772841186137429
649,122.83261422779111,True,Social protection policy,Infrastructure investment,0.7973898288834466,True,0.03093606983705992,0.06650299939896831,0.006507268952057221,0.03526597607868419,4.276344247557682
650,85.99805546235629,True,Social protection policy,Social protection policy,0.7912976229356038,True,0.0666977009281534,0.18160547049660547,0.040973456224844274,0.010863026527087143,4.522422154222657
651,82.85409998543444,True,Social protection policy,Social protection policy,0.7876449810625906,True,0.04649484911005159,0.12110254110442026,0.03166057787589899,0.009968852904861318,3.5062178550210126
652,89.67014136998374,True,Infrastructure investment,Infrastructure investment,0.8261986110559768,True,0.01983796069942017,0.03987255561442404,0.013505399319957645,0.016054907513588908,3.7657227791763233
653,70.68304368767772,True,Social protection policy,Infrastructure investment,0.8260289607045599,True,0.04314107640550457,0.0950261479216501,0.021082980248487593,0.034884639249128296,3.22971537296668
654,53.25164458894361,True,Social protection policy,Social protection policy,0.8241232898093569,True,0.04123178595613013,0.060164720400341376,0.05487272374228064,0.029273806703833435,2.924141490575796
655,99.95730256983103,True,Environmental and research-oriented policy,Infrastructure investment,0.7303885296996856,True,0.058567629075833065,0.1181775583510265,0.08634126662892061,0.0004678767854686128,5.834581883068191
656,66.48404641946773,True,Social protection policy,Social protection policy,0.7908527804094085,True,0.03241144231443356,0.04614238650088748,0.050627788578971766,0.016669873020658213,3.513026881710694
657,93.83849860651645,True,Social protection policy,Social protection policy,0.8319057601233578,True,0.052644127071383565,0.12710363259648028,0.04452838582198393,0.012622426331378264,4.112987180852668
658,69.96673154668864,True,Social protection policy,Infrastructure investment,0.8506973412801073,True,0.02289769095922341,0.03459700315884906,0.014476136735918244,0.03106877846251463,2.741492969743591
659,83.63038419739378,True,Social protection policy,Infrastructure investment,0.8932477049292197,True,0.07368156445576964,0.23179242173509618,0.016945097552339583,0.009147956307757929,2.282133891900146
660,94.59190659648281,True,Infrastructure investment,Infrastructure investment,0.8615478050392882,True,0.061315615060769324,0.11233254835168227,0.08129113986917158,0.02098096449183877,2.7584244352904
